distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2720.0,1.0882796185405306,25711.607205269094,-25681.607205269094,-25542.607205269094,0.001,0.0,1
2730.0,1.0882796185405306,25806.135172935523,-25776.135172935523,-25637.135172935523,0.001,0.0,1
2740.0,1.0882796185405306,25900.663140601955,-25870.663140601955,-25731.663140601955,0.001,0.0,1
2750.0,1.0882796185405306,25995.191108268384,-25965.191108268384,-25826.191108268384,0.001,0.0,1
2760.0,1.0882796185405306,26089.719075934816,-26059.719075934816,-25920.719075934816,0.001,0.0,1
2770.0,1.0882796185405306,26184.247043601245,-26154.247043601245,-26015.247043601245,0.001,0.0,1
2780.0,1.0882796185405306,26278.775011267677,-26248.775011267677,-26109.775011267677,0.001,0.0,1
2790.0,1.0882796185405306,26373.302978934105,-26343.302978934105,-26204.302978934105,0.001,0.0,1
2800.0,1.0882796185405306,26467.830946600538,-26437.830946600538,-26298.830946600538,0.001,0.0,1
2810.0,1.0882796185405306,26562.358914266966,-26532.358914266966,-26393.358914266966,0.001,0.0,1
2820.0,1.0882796185405306,26656.8868819334,-26626.8868819334,-26487.8868819334,0.001,0.0,1
2830.0,1.0882796185405306,26751.414849599827,-26721.414849599827,-26582.414849599827,0.001,0.0,1
2840.0,1.0882796185405306,26845.94281726626,-26815.94281726626,-26676.94281726626,0.001,0.0,1
2850.0,1.0882796185405306,26940.470784932688,-26910.470784932688,-26771.470784932688,0.001,0.0,1
2860.0,1.0882796185405306,27034.99875259912,-27004.99875259912,-26865.99875259912,0.001,0.0,1
2870.0,1.0882796185405306,27129.52672026555,-27099.52672026555,-26960.52672026555,0.001,0.0,1
2880.0,1.0882796185405306,27224.05468793198,-27194.05468793198,-27055.05468793198,0.001,0.0,1
2890.0,1.0882796185405306,27318.58265559841,-27288.58265559841,-27149.58265559841,0.001,0.0,1
2900.0,1.0882796185405306,27413.11062326484,-27383.11062326484,-27244.11062326484,0.001,0.0,1
2910.0,1.0882796185405306,27507.63859093127,-27477.63859093127,-27338.63859093127,0.001,0.0,1
2920.0,1.0882796185405306,27602.166558597703,-27572.166558597703,-27433.166558597703,0.001,0.0,1
2930.0,1.0882796185405306,27696.694526264135,-27666.694526264135,-27527.694526264135,0.001,0.0,1
2940.0,1.0882796185405306,27791.222493930563,-27761.222493930563,-27622.222493930563,0.001,0.0,1
2950.0,1.0882796185405306,27885.750461596996,-27855.750461596996,-27716.750461596996,0.001,0.0,1
2960.0,1.0882796185405306,27980.278429263424,-27950.278429263424,-27811.278429263424,0.001,0.0,1
2970.0,1.0882796185405306,28074.806396929856,-28044.806396929856,-27905.806396929856,0.001,0.0,1
2980.0,1.0882796185405306,28169.334364596285,-28139.334364596285,-28000.334364596285,0.001,0.0,1
2990.0,1.0882796185405306,28263.862332262717,-28233.862332262717,-28094.862332262717,0.001,0.0,1
3000.0,1.0882796185405306,28358.390299929146,-28328.390299929146,-28189.390299929146,0.001,0.0,1
3010.0,1.0882796185405306,28452.918267595578,-28422.918267595578,-28283.918267595578,0.001,0.0,1
3020.0,1.0882796185405306,28547.446235262007,-28517.446235262007,-28378.446235262007,0.001,0.0,1
3030.0,1.0882796185405306,28641.97420292844,-28611.97420292844,-28472.97420292844,0.001,0.0,1
3040.0,1.0882796185405306,28736.502170594867,-28706.502170594867,-28567.502170594867,0.001,0.0,1
3050.0,1.0882796185405306,28831.0301382613,-28801.0301382613,-28662.0301382613,0.001,0.0,1
3060.0,1.0882796185405306,28925.55810592773,-28895.55810592773,-28756.55810592773,0.001,0.0,1
3070.0,1.0882796185405306,29020.08607359416,-28990.08607359416,-28851.08607359416,0.001,0.0,1
3080.0,1.0882796185405306,29114.61404126059,-29084.61404126059,-28945.61404126059,0.001,0.0,1
3090.0,1.0882796185405306,29209.14200892702,-29179.14200892702,-29040.14200892702,0.001,0.0,1
3100.0,1.0882796185405306,29303.66997659345,-29273.66997659345,-29134.66997659345,0.001,0.0,1
3110.0,1.0882796185405306,29398.197944259882,-29368.197944259882,-29229.197944259882,0.001,0.0,1
3120.0,1.0882796185405306,29492.72591192631,-29462.72591192631,-29323.72591192631,0.001,0.0,1
3130.0,1.0882796185405306,29587.253879592743,-29557.253879592743,-29418.253879592743,0.001,0.0,1
3140.0,1.0882796185405306,29681.78184725917,-29651.78184725917,-29512.78184725917,0.001,0.0,1
3150.0,1.0882796185405306,29776.309814925604,-29746.309814925604,-29607.309814925604,0.001,0.0,1
3160.0,1.0882796185405306,29870.837782592032,-29840.837782592032,-29701.837782592032,0.001,0.0,1
3170.0,1.0882796185405306,29965.365750258465,-29935.365750258465,-29796.365750258465,0.001,0.0,1
3180.0,1.0882796185405306,30059.893717924897,-30029.893717924897,-29890.893717924897,0.001,0.0,1
3190.0,1.0882796185405306,30154.421685591326,-30124.421685591326,-29985.421685591326,0.001,0.0,1
3200.0,1.0882796185405306,30248.949653257758,-30218.949653257758,-30079.949653257758,0.001,0.0,1
3210.0,1.0882796185405306,30343.477620924186,-30313.477620924186,-30174.477620924186,0.001,0.0,1
3220.0,1.0882796185405306,30438.00558859062,-30408.00558859062,-30269.00558859062,0.001,0.0,1
3230.0,1.0882796185405306,30532.533556257047,-30502.533556257047,-30363.533556257047,0.001,0.0,1
3240.0,1.0882796185405306,30627.06152392348,-30597.06152392348,-30458.06152392348,0.001,0.0,1
3250.0,1.0882796185405306,30721.589491589908,-30691.589491589908,-30552.589491589908,0.001,0.0,1
3260.0,1.0882796185405306,30816.11745925634,-30786.11745925634,-30647.11745925634,0.001,0.0,1
3270.0,1.0882796185405306,30910.64542692277,-30880.64542692277,-30741.64542692277,0.001,0.0,1
3280.0,1.0882796185405306,31005.1733945892,-30975.1733945892,-30836.1733945892,0.001,0.0,1
3290.0,1.0882796185405306,31099.70136225563,-31069.70136225563,-30930.70136225563,0.001,0.0,1
3300.0,1.0882796185405306,31194.229329922062,-31164.229329922062,-31025.229329922062,0.001,0.0,1
3310.0,1.0882796185405306,31288.75729758849,-31258.75729758849,-31119.75729758849,0.001,0.0,1
3320.0,1.0882796185405306,31383.285265254923,-31353.285265254923,-31214.285265254923,0.001,0.0,1
3330.0,1.0882796185405306,31477.81323292135,-31447.81323292135,-31308.81323292135,0.001,0.0,1
3340.0,1.0882796185405306,31572.341200587784,-31542.341200587784,-31403.341200587784,0.001,0.0,1
3350.0,1.0882796185405306,31666.869168254212,-31636.869168254212,-31497.869168254212,0.001,0.0,1
3360.0,1.0882796185405306,31761.397135920644,-31731.397135920644,-31592.397135920644,0.001,0.0,1
3370.0,1.0882796185405306,31855.925103587073,-31825.925103587073,-31686.925103587073,0.001,0.0,1
3380.0,1.0882796185405306,31950.453071253505,-31920.453071253505,-31781.453071253505,0.001,0.0,1
3390.0,1.0882796185405306,32044.981038919934,-32014.981038919934,-31875.981038919934,0.001,0.0,1
3400.0,1.0882796185405306,32139.509006586366,-32109.509006586366,-31970.509006586366,0.001,0.0,1
3410.0,1.0882796185405306,32234.036974252795,-32204.036974252795,-32065.036974252795,0.001,0.0,1
3420.0,1.0882796185405306,32328.564941919227,-32298.564941919227,-32159.564941919227,0.001,0.0,1
3430.0,1.0882796185405306,32423.09290958566,-32393.09290958566,-32254.09290958566,0.001,0.0,1
3440.0,1.0882796185405306,32517.620877252088,-32487.620877252088,-32348.620877252088,0.001,0.0,1
3450.0,1.0882796185405306,32612.14884491852,-32582.14884491852,-32443.14884491852,0.001,0.0,1
3460.0,1.0882796185405306,32706.67681258495,-32676.67681258495,-32537.67681258495,0.001,0.0,1
3470.0,1.0882796185405306,32801.20478025138,-32771.20478025138,-32632.204780251377,0.001,0.0,1
3480.0,1.0882796185405306,32895.73274791781,-32865.73274791781,-32726.732747917813,0.001,0.0,1
3490.0,1.0882796185405306,32990.26071558424,-32960.26071558424,-32821.26071558424,0.001,0.0,1
3500.0,1.0882796185405306,33084.78868325067,-33054.78868325067,-32915.78868325067,0.001,0.0,1
3510.0,1.0882796185405306,33179.3166509171,-33149.3166509171,-33010.3166509171,0.001,0.0,1
3520.0,1.0882796185405306,33273.844618583535,-33243.844618583535,-33104.844618583535,0.001,0.0,1
3530.0,1.0882796185405306,33368.37258624996,-33338.37258624996,-33199.37258624996,0.001,0.0,1
3540.0,1.0882796185405306,33462.90055391639,-33432.90055391639,-33293.90055391639,0.001,0.0,1
3550.0,1.0882796185405306,33557.42852158282,-33527.42852158282,-33388.42852158282,0.001,0.0,1
3560.0,1.0882796185405306,33651.956489249256,-33621.956489249256,-33482.956489249256,0.001,0.0,1
3570.0,1.0882796185405306,33746.484456915685,-33716.484456915685,-33577.484456915685,0.001,0.0,1
3580.0,1.0882796185405306,33841.01242458211,-33811.01242458211,-33672.01242458211,0.001,0.0,1
3590.0,1.0882796185405306,33935.54039224854,-33905.54039224854,-33766.54039224854,0.001,0.0,1
3600.0,1.0882796185405306,34030.06835991498,-34000.06835991498,-33861.06835991498,0.001,0.0,1
3610.0,1.0882796185405306,34124.59632758141,-34094.59632758141,-33955.59632758141,0.001,0.0,1
3620.0,1.0882796185405306,34219.124295247835,-34189.124295247835,-34050.124295247835,0.001,0.0,1
3630.0,1.0882796185405306,34313.652262914264,-34283.652262914264,-34144.652262914264,0.001,0.0,1
3640.0,1.0882796185405306,34408.1802305807,-34378.1802305807,-34239.1802305807,0.001,0.0,1
3650.0,1.0882796185405306,34502.70819824713,-34472.70819824713,-34333.70819824713,0.001,0.0,1
3660.0,1.0882796185405306,34597.23616591356,-34567.23616591356,-34428.23616591356,0.001,0.0,1
3670.0,1.0882796185405306,34691.76413357999,-34661.76413357999,-34522.76413357999,0.001,0.0,1
3680.0,1.0882796185405306,34786.29210124642,-34756.29210124642,-34617.29210124642,0.001,0.0,1
3690.0,1.0882796185405306,34880.82006891285,-34850.82006891285,-34711.82006891285,0.001,0.0,1
3700.0,1.0882796185405306,34975.34803657928,-34945.34803657928,-34806.34803657928,0.001,0.0,1
3710.0,1.0882796185405306,35069.876004245714,-35039.876004245714,-34900.876004245714,0.001,0.0,1
3720.0,1.0882796185405306,35164.40397191214,-35134.40397191214,-34995.40397191214,0.001,0.0,1
3730.0,1.0882796185405306,35258.93193957857,-35228.93193957857,-35089.93193957857,0.001,0.0,1
3740.0,1.0882796185405306,35353.459907245,-35323.459907245,-35184.459907245,0.001,0.0,1
3750.0,1.0882796185405306,35447.987874911436,-35417.987874911436,-35278.987874911436,0.001,0.0,1
3760.0,1.0882796185405306,35542.515842577865,-35512.515842577865,-35373.515842577865,0.001,0.0,1
3770.0,1.0882796185405306,35637.04381024429,-35607.04381024429,-35468.04381024429,0.001,0.0,1
3780.0,1.0882796185405306,35731.57177791072,-35701.57177791072,-35562.57177791072,0.001,0.0,1
3790.0,1.0882796185405306,35826.09974557716,-35796.09974557716,-35657.09974557716,0.001,0.0,1
3800.0,1.0882796185405306,35920.627713243586,-35890.627713243586,-35751.627713243586,0.001,0.0,1
3810.0,1.0882796185405306,36015.155680910015,-35985.155680910015,-35846.155680910015,0.001,0.0,1
3820.0,1.0882796185405306,36109.68364857644,-36079.68364857644,-35940.68364857644,0.001,0.0,1
3830.0,1.0882796185405306,36204.21161624288,-36174.21161624288,-36035.21161624288,0.001,0.0,1
3840.0,1.0882796185405306,36298.73958390931,-36268.73958390931,-36129.73958390931,0.001,0.0,1
3850.0,1.0882796185405306,36393.26755157574,-36363.26755157574,-36224.26755157574,0.001,0.0,1
3860.0,1.0882796185405306,36487.795519242165,-36457.795519242165,-36318.795519242165,0.001,0.0,1
3870.0,1.0882796185405306,36582.3234869086,-36552.3234869086,-36413.3234869086,0.001,0.0,1
3880.0,1.0882796185405306,36676.85145457503,-36646.85145457503,-36507.85145457503,0.001,0.0,1
3890.0,1.0882796185405306,36771.37942224146,-36741.37942224146,-36602.37942224146,0.001,0.0,1
3900.0,1.0882796185405306,36865.90738990789,-36835.90738990789,-36696.90738990789,0.001,0.0,1
3910.0,1.0882796185405306,36960.43535757432,-36930.43535757432,-36791.43535757432,0.001,0.0,1
3920.0,1.0882796185405306,37054.96332524075,-37024.96332524075,-36885.96332524075,0.001,0.0,1
3930.0,1.0882796185405306,37149.49129290718,-37119.49129290718,-36980.49129290718,0.001,0.0,1
3940.0,1.0882796185405306,37244.019260573616,-37214.019260573616,-37075.019260573616,0.001,0.0,1
3950.0,1.0882796185405306,37338.547228240044,-37308.547228240044,-37169.547228240044,0.001,0.0,1
3960.0,1.0882796185405306,37433.07519590647,-37403.07519590647,-37264.07519590647,0.001,0.0,1
3970.0,1.0882796185405306,37527.6031635729,-37497.6031635729,-37358.6031635729,0.001,0.0,1
3980.0,1.0882796185405306,37622.13113123934,-37592.13113123934,-37453.13113123934,0.001,0.0,1
3990.0,1.0882796185405306,37716.659098905766,-37686.659098905766,-37547.659098905766,0.001,0.0,1
4000.0,1.0882796185405306,37811.187066572194,-37781.187066572194,-37642.187066572194,0.001,0.0,1
