distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB
2730.0,115.15265302753545,0.004046594092123935,-0.38914639365395787,114.76755322797362
2740.0,115.18441134312815,0.004061416781106074,8.37267323572238,123.56114599563163
2750.0,115.21605396332563,0.004076239470088213,6.29341960990097,121.5135498126967
2760.0,115.24758172802473,0.004091062159070351,1.5433862102260032,116.79505900040981
2770.0,115.27899546800933,0.004105884848052491,-3.05222883877907,112.23087251407831
2780.0,115.31029600508185,0.004120707537034629,-4.449645887933672,110.86477082468522
2790.0,115.34148415219232,0.004135530226016769,4.76457181235546,120.1101914947738
2800.0,115.37256071356472,0.004150352914998907,1.050996900588554,116.42770796706829
2810.0,115.40352648482195,0.004165175603981047,1.9205736135664433,117.32826527399239
2820.0,115.43438225310757,0.004179998292963185,-6.978343947896771,108.46021830350377
